Partido;Localidad;link Indec;Velocidad (Mbps);Provincia;Accesos
SANTA FE;San Cristóbal;Ceres;82091060;4;1.624 
SANTA FE;San Cristóbal;Ceres;82091060;6;463 
SANTA FE;San Cristóbal;Ceres;82091060;10;1.004 
SANTA FE;San Cristóbal;Ceres;82091060;15;45 
SANTA FE;San Cristóbal;Ceres;82091060;20;6 
SANTA FE;San Cristóbal;Ceres;82091060;30;1 
SANTA FE;San Cristóbal;Colonia Ana;82091070;3;3 
SANTA FE;San Cristóbal;Colonia Ana;82091070;6;2 
SANTA FE;San Cristóbal;Colonia Ana;82091070;10;1 
SANTA FE;San Cristóbal;Colonia Bossi;82091080;6;3 
SANTA FE;San Cristóbal;Colonia Bossi;82091080;7;48 
SANTA FE;San Cristóbal;Colonia Bossi;82091080;12;51 
SANTA FE;San Cristóbal;Colonia Bossi;82091080;15;65 
SANTA FE;San Cristóbal;Colonia Bossi;82091080;50;41 
SANTA FE;San Cristóbal;Colonia Bossi;82091080;150;22 
SANTA FE;San Cristóbal;Colonia Bossi;82091080;300;15 
SANTA FE;San Cristóbal;Colonia Rosa;82091090;3;7 
SANTA FE;San Cristóbal;Colonia Rosa;82091090;6;4 
SANTA FE;San Cristóbal;Colonia Rosa;82091090;10;1 
SANTA FE;San Cristóbal;Curupaity;82091110;3;7 
SANTA FE;San Cristóbal;Curupaity;82091110;6;7 
SANTA FE;San Cristóbal;Curupaity;82091110;10;1 
SANTA FE;San Cristóbal;Hersilia;82091120;3;3 
SANTA FE;San Cristóbal;Hersilia;82091120;6;2 
SANTA FE;San Cristóbal;Hersilia;82091120;10;525 
SANTA FE;San Cristóbal;Hersilia;82091120;20;50 
SANTA FE;San Cristóbal;Hersilia;82091120;50;34 
SANTA FE;San Cristóbal;Huanqueros;82091130;0;33 
SANTA FE;San Cristóbal;La Cabral;82091140;0,5;1 
SANTA FE;San Cristóbal;La Cabral;82091140;2;3 
SANTA FE;San Cristóbal;La Rubia;82091150;3;8 
SANTA FE;San Cristóbal;La Rubia;82091150;6;4 
SANTA FE;San Cristóbal;Las Palmeras;82091170;3;48 
SANTA FE;San Cristóbal;Las Palmeras;82091170;6;26 
SANTA FE;San Cristóbal;Las Palmeras;82091170;15;23 
SANTA FE;San Cristóbal;Moisés Ville;82091180;3;232 
SANTA FE;San Cristóbal;Moisés Ville;82091180;5;1 
SANTA FE;San Cristóbal;Moisés Ville;82091180;6;128 
SANTA FE;San Cristóbal;Moisés Ville;82091180;7;1 
SANTA FE;San Cristóbal;Moisés Ville;82091180;10;67 
SANTA FE;San Cristóbal;Moisés Ville;82091180;15;229 
SANTA FE;San Cristóbal;Moisés Ville;82091180;20;14 
SANTA FE;San Cristóbal;Moisés Ville;82091180;25;1 
SANTA FE;San Cristóbal;Moisés Ville;82091180;35;4 
SANTA FE;San Cristóbal;Moisés Ville;82091180;100;1 
SANTA FE;San Cristóbal;Monigotes;82091190;3;7 
SANTA FE;San Cristóbal;Monigotes;82091190;6;4 
SANTA FE;San Cristóbal;Monigotes;82091190;10;1 
SANTA FE;San Cristóbal;Monigotes;82091190;15;44 
SANTA FE;San Cristóbal;Monigotes;82091190;20;3 
SANTA FE;San Cristóbal;Monigotes;82091190;25;1 
SANTA FE;San Cristóbal;Ñanducita;82091200;0;37 
SANTA FE;San Cristóbal;OTROS;Sin Datos;15;8 
SANTA FE;San Cristóbal;Palacios;82091210;3;24 
SANTA FE;San Cristóbal;Palacios;82091210;6;13 
SANTA FE;San Cristóbal;Palacios;82091210;7;2 
SANTA FE;San Cristóbal;Palacios;82091210;15;36 
SANTA FE;San Cristóbal;Palacios;82091210;20;1 
SANTA FE;San Cristóbal;Palacios;82091210;35;1 
SANTA FE;San Cristóbal;San Cristóbal;82091220;0;787 
SANTA FE;San Cristóbal;San Cristóbal;82091220;0,5;1 
SANTA FE;San Cristóbal;San Cristóbal;82091220;1;7 
SANTA FE;San Cristóbal;San Cristóbal;82091220;3;30 
SANTA FE;San Cristóbal;San Cristóbal;82091220;6;523 
SANTA FE;San Cristóbal;San Cristóbal;82091220;10;740 
SANTA FE;San Cristóbal;San Cristóbal;82091220;15;57 
SANTA FE;San Cristóbal;San Cristóbal;82091220;20;592 
SANTA FE;San Cristóbal;San Cristóbal;82091220;30;342 
SANTA FE;San Cristóbal;San Cristóbal;82091220;50;120 
SANTA FE;San Cristóbal;San Cristóbal;82091220;200;130 
SANTA FE;San Cristóbal;San Guillermo;82091230;3;214 
SANTA FE;San Cristóbal;San Guillermo;82091230;6;492 
SANTA FE;San Cristóbal;San Guillermo;82091230;10;1.732 
SANTA FE;San Cristóbal;San Guillermo;82091230;20;21 
SANTA FE;San Cristóbal;San Guillermo;82091230;25;145 
SANTA FE;San Cristóbal;San Guillermo;82091230;50;167 
SANTA FE;San Cristóbal;San Guillermo;82091230;100;45 
SANTA FE;San Cristóbal;San Guillermo;82091230;200;15 
SANTA FE;San Cristóbal;San Guillermo;82091230;400;5 
SANTA FE;San Cristóbal;Santurce;82091240;0;33 
SANTA FE;San Cristóbal;Santurce;82091240;1;1 
SANTA FE;San Cristóbal;Soledad;82091250;7;1 
SANTA FE;San Cristóbal;Soledad;82091250;15;199 
SANTA FE;San Cristóbal;Soledad;82091250;20;1 
SANTA FE;San Cristóbal;Suardi;82091260;10;1.560 
SANTA FE;San Cristóbal;Villa Saralegui;82091270;0;3 
SANTA FE;San Cristóbal;Villa Saralegui;82091270;15;52 
SANTA FE;San Javier;Alejandra;82098010;0,5;1 
SANTA FE;San Javier;Alejandra;82098010;8;453 
SANTA FE;San Javier;Cacique Ariacaiquín;82098020;7;1 
SANTA FE;San Javier;Cacique Ariacaiquín;82098020;15;45 
SANTA FE;San Javier;Colonia Durán;82098030;0,5;1 
SANTA FE;San Javier;La Brava;82098040;8;20 
SANTA FE;San Javier;Romang;82098050;0;195 
SANTA FE;San Javier;Romang;82098050;1;328 
SANTA FE;San Javier;Romang;82098050;3;386 
SANTA FE;San Javier;Romang;82098050;5;221 
SANTA FE;San Javier;Romang;82098050;7;23 
SANTA FE;San Javier;Romang;82098050;10;13 
SANTA FE;San Javier;Romang;82098050;20;94 
SANTA FE;San Javier;Romang;82098050;30;94 
SANTA FE;San Javier;Romang;82098050;50;12 
SANTA FE;San Javier;San Javier;82098060;4;789 
SANTA FE;San Javier;San Javier;82098060;5;215 
SANTA FE;San Javier;San Javier;82098060;7;71 
SANTA FE;San Javier;San Javier;82098060;9;22 
SANTA FE;San Javier;San Javier;82098060;10;10 
SANTA FE;San Javier;San Javier;82098060;13;4 
SANTA FE;San Javier;San Javier;82098060;15;1 
SANTA FE;San Javier;San Javier;82098060;20;3 
SANTA FE;San Javier;San Javier;82098060;30;1 
SANTA FE;San Jerónimo;Arocena;82105010;0;400 
SANTA FE;San Jerónimo;Arocena;82105010;15;154 
SANTA FE;San Jerónimo;Arocena;82105010;25;53 
SANTA FE;San Jerónimo;Arocena;82105010;30;13 
SANTA FE;San Jerónimo;Arocena;82105010;50;13 
SANTA FE;San Jerónimo;Barrancas;82105030;3;6 
SANTA FE;San Jerónimo;Barrancas;82105030;6;25 
SANTA FE;San Jerónimo;Barrancas;82105030;10;1.300 
SANTA FE;San Jerónimo;Barrancas;82105030;15;22 
SANTA FE;San Jerónimo;Barrancas;82105030;20;2 
SANTA FE;San Jerónimo;Barrio Caima;82105040;0;23 
SANTA FE;San Jerónimo;Bernardo de Irigoyen (Est. Irigoyen);82105060;25;25 
SANTA FE;San Jerónimo;Bernardo de Irigoyen (Est. Irigoyen);82105060;50;87 
SANTA FE;San Jerónimo;Bernardo de Irigoyen (Est. Irigoyen);82105060;100;25 
SANTA FE;San Jerónimo;Centeno;82105080;0;7 
SANTA FE;San Jerónimo;Centeno;82105080;3;1 
SANTA FE;San Jerónimo;Centeno;82105080;5;1 
SANTA FE;San Jerónimo;Centeno;82105080;8;1 
SANTA FE;San Jerónimo;Centeno;82105080;10;846 
SANTA FE;San Jerónimo;Centeno;82105080;15;40 
SANTA FE;San Jerónimo;Centeno;82105080;20;2 
SANTA FE;San Jerónimo;Centeno;82105080;25;6 
SANTA FE;San Jerónimo;Coronda;82105090;0;998 
SANTA FE;San Jerónimo;Coronda;82105090;1;11 
SANTA FE;San Jerónimo;Coronda;82105090;3;12 
SANTA FE;San Jerónimo;Coronda;82105090;6;63 
SANTA FE;San Jerónimo;Coronda;82105090;10;270 
SANTA FE;San Jerónimo;Coronda;82105090;15;25 
SANTA FE;San Jerónimo;Coronda;82105090;20;6 
SANTA FE;San Jerónimo;Coronda;82105090;50;813 
SANTA FE;San Jerónimo;Coronda;82105090;100;2.543 
SANTA FE;San Jerónimo;Coronda;82105090;120;42 
SANTA FE;San Jerónimo;Coronda;82105090;200;105 
SANTA FE;San Jerónimo;Coronda;82105090;250;11 
SANTA FE;San Jerónimo;Desvío Arijón;82105100;0;37 
SANTA FE;San Jerónimo;Desvío Arijón;82105100;3;3 
SANTA FE;San Jerónimo;Desvío Arijón;82105100;6;38 
SANTA FE;San Jerónimo;Desvío Arijón;82105100;10;72 
SANTA FE;San Jerónimo;Desvío Arijón;82105100;15;8 
SANTA FE;San Jerónimo;Desvío Arijón;82105100;20;4 
SANTA FE;San Jerónimo;Díaz;82105110;5;168 
SANTA FE;San Jerónimo;Díaz;82105110;10;28 
SANTA FE;San Jerónimo;Díaz;82105110;15;9 
SANTA FE;San Jerónimo;Díaz;82105110;20;241 
SANTA FE;San Jerónimo;Díaz;82105110;70;71 
SANTA FE;San Jerónimo;Gaboto;82105120;0;201 
SANTA FE;San Jerónimo;Gaboto;82105120;20;240 
SANTA FE;San Jerónimo;Gálvez;82105130;1;19 
SANTA FE;San Jerónimo;Gálvez;82105130;3;20 
SANTA FE;San Jerónimo;Gálvez;82105130;5;2 
SANTA FE;San Jerónimo;Gálvez;82105130;6;155 
SANTA FE;San Jerónimo;Gálvez;82105130;8;69 
SANTA FE;San Jerónimo;Gálvez;82105130;10;3.379 
SANTA FE;San Jerónimo;Gálvez;82105130;15;594 
SANTA FE;San Jerónimo;Gálvez;82105130;20;600 
SANTA FE;San Jerónimo;Gálvez;82105130;25;1.548 
SANTA FE;San Jerónimo;Gálvez;82105130;30;78 
SANTA FE;San Jerónimo;Gálvez;82105130;50;613 
SANTA FE;San Jerónimo;Gálvez;82105130;100;733 
SANTA FE;San Jerónimo;Gessler;82105140;0;25 
SANTA FE;San Jerónimo;Gessler;82105140;1;1 
SANTA FE;San Jerónimo;Gessler;82105140;3;1 
SANTA FE;San Jerónimo;Gessler;82105140;5;21 
SANTA FE;San Jerónimo;Gessler;82105140;6;5 
SANTA FE;San Jerónimo;Gessler;82105140;10;62 
SANTA FE;San Jerónimo;Gessler;82105140;15;9 
SANTA FE;San Jerónimo;Gessler;82105140;20;2 
SANTA FE;San Jerónimo;Gessler;82105140;50;43 
SANTA FE;San Jerónimo;Gessler;82105140;100;18 
SANTA FE;San Jerónimo;Irigoyen;82105150;10;246 
SANTA FE;San Jerónimo;Irigoyen;82105150;15;194 
SANTA FE;San Jerónimo;Irigoyen;82105150;25;67 
SANTA FE;San Jerónimo;Irigoyen;82105150;50;16 
SANTA FE;San Jerónimo;Larrechea;82105160;0;25 
SANTA FE;San Jerónimo;Loma Alta;82105170;10;12 
SANTA FE;San Jerónimo;Loma Alta;82105170;15;2 
SANTA FE;San Jerónimo;Loma Alta;82105170;20;1 
SANTA FE;San Jerónimo;Loma Alta;82105170;25;16 
SANTA FE;San Jerónimo;Loma Alta;82105170;50;11 
SANTA FE;San Jerónimo;López (Est. San Martín de Tours);82105180;1;2 
SANTA FE;San Jerónimo;López (Est. San Martín de Tours);82105180;6;1 
SANTA FE;San Jerónimo;López (Est. San Martín de Tours);82105180;10;7 
SANTA FE;San Jerónimo;López (Est. San Martín de Tours);82105180;15;221 
SANTA FE;San Jerónimo;López (Est. San Martín de Tours);82105180;25;75 
SANTA FE;San Jerónimo;López (Est. San Martín de Tours);82105180;50;19 
SANTA FE;San Jerónimo;Maciel;82105190;0;136 
SANTA FE;San Jerónimo;Maciel;82105190;1;8 
SANTA FE;San Jerónimo;Maciel;82105190;3;6 
SANTA FE;San Jerónimo;Maciel;82105190;5;1 
SANTA FE;San Jerónimo;Maciel;82105190;6;33 
SANTA FE;San Jerónimo;Maciel;82105190;10;280 
SANTA FE;San Jerónimo;Maciel;82105190;15;7 
SANTA FE;San Jerónimo;Maciel;82105190;20;820 
SANTA FE;San Jerónimo;Monje;82105200;10;642 
SANTA FE;San Jerónimo;Monje;82105200;20;149 
SANTA FE;San Jerónimo;San Eugenio;82105220;25;21 
SANTA FE;San Jerónimo;San Fabián;82105230;1;1 
SANTA FE;San Jerónimo;San Fabián;82105230;6;2 
SANTA FE;San Jerónimo;San Fabián;82105230;10;206 
SANTA FE;San Jerónimo;San Fabián;82105230;15;3 
SANTA FE;San Jerónimo;San Fabián;82105230;25;87 
SANTA FE;San Jerónimo;San Genaro;82105240;0;1 
SANTA FE;San Jerónimo;San Genaro;82105240;8;49 
SANTA FE;San Jerónimo;San Genaro;82105240;10;277 
SANTA FE;San Jerónimo;San Genaro;82105240;15;9 
SANTA FE;San Jerónimo;San Genaro;82105240;50;1.107 
SANTA FE;San Jerónimo;San Genaro;82105240;75;15 
SANTA FE;San Jerónimo;San Genaro;82105240;100;1 
SANTA FE;San Jerónimo;San Genaro Norte;82105250;8;660 
SANTA FE;San Jerónimo;San Genaro Norte;82105250;40;736 
SANTA FE;San Jerónimo;San Genaro Norte;82105250;50;69 
SANTA FE;San Justo;Angeloni;82112010;7;1 
SANTA FE;San Justo;Angeloni;82112010;15;32 
SANTA FE;San Justo;Angeloni;82112010;25;1 
SANTA FE;San Justo;Cayastacito;82112020;7;1 
SANTA FE;San Justo;Cayastacito;82112020;15;70 
SANTA FE;San Justo;Colonia Dolores;82112030;8;22 
SANTA FE;San Justo;Esther;82112040;7;2 
SANTA FE;San Justo;Esther;82112040;15;9 
SANTA FE;San Justo;Gobernador Crespo;82112050;1;1 
SANTA FE;San Justo;Gobernador Crespo;82112050;3;2 
SANTA FE;San Justo;Gobernador Crespo;82112050;4;123 
SANTA FE;San Justo;Gobernador Crespo;82112050;6;9 
SANTA FE;San Justo;Gobernador Crespo;82112050;8;257 
SANTA FE;San Justo;Gobernador Crespo;82112050;9;711 
SANTA FE;San Justo;Gobernador Crespo;82112050;10;98 
SANTA FE;San Justo;Gobernador Crespo;82112050;15;351 
SANTA FE;San Justo;Gobernador Crespo;82112050;30;56 
SANTA FE;San Justo;La Criolla (Est. Cañadita);82112060;2;123 
SANTA FE;San Justo;La Criolla (Est. Cañadita);82112060;5;236 
SANTA FE;San Justo;La Criolla (Est. Cañadita);82112060;8;31 
SANTA FE;San Justo;La Criolla (Est. Cañadita);82112060;10;106 
SANTA FE;San Justo;La Penca y Caraguatá;82112070;8;26 
SANTA FE;San Justo;Marcelino Escalada;82112080;1;2 
SANTA FE;San Justo;Marcelino Escalada;82112080;3;54 
SANTA FE;San Justo;Marcelino Escalada;82112080;6;6 
SANTA FE;San Justo;Marcelino Escalada;82112080;8;76 
SANTA FE;San Justo;Marcelino Escalada;82112080;10;74 
SANTA FE;San Justo;Marcelino Escalada;82112080;15;68 
SANTA FE;San Justo;Marcelino Escalada;82112080;20;2 
SANTA FE;San Justo;Naré;82112090;15;12 
SANTA FE;San Justo;Naré;82112090;50;1 
SANTA FE;San Justo;OTROS;Sin Datos;0,5;28 
SANTA FE;San Justo;Pedro Gómez Cello;82112100;0;0 
SANTA FE;San Justo;Pedro Gómez Cello;82112100;1;72 
SANTA FE;San Justo;Pedro Gómez Cello;82112100;8;20 
SANTA FE;San Justo;Ramayón;82112110;7;2 
SANTA FE;San Justo;Ramayón;82112110;15;153 
SANTA FE;San Justo;Ramayón;82112110;25;1 
SANTA FE;San Justo;Ramayón;82112110;50;6 
SANTA FE;San Justo;San Bernardo;82112120;15;7 
SANTA FE;San Justo;San Justo;82112130;0;550 
SANTA FE;San Justo;San Justo;82112130;1;10 
SANTA FE;San Justo;San Justo;82112130;2;3 
SANTA FE;San Justo;San Justo;82112130;3;12 
SANTA FE;San Justo;San Justo;82112130;4;9 
SANTA FE;San Justo;San Justo;82112130;5;1 
SANTA FE;San Justo;San Justo;82112130;6;46 
SANTA FE;San Justo;San Justo;82112130;10;85 
SANTA FE;San Justo;San Justo;82112130;15;2.238 
SANTA FE;San Justo;San Justo;82112130;20;269 
SANTA FE;San Justo;San Justo;82112130;25;55 
SANTA FE;San Justo;San Justo;82112130;30;2 
SANTA FE;San Justo;San Justo;82112130;35;17 
SANTA FE;San Justo;San Justo;82112130;50;161 
SANTA FE;San Justo;San Justo;82112130;100;3.075 
SANTA FE;San Justo;San Justo;82112130;150;1 
SANTA FE;San Justo;San Justo;82112130;300;2.338 
SANTA FE;San Justo;San Justo;82112130;500;101 
SANTA FE;San Justo;San Justo;82112130;1000;16 
SANTA FE;San Justo;San Martín Norte;82112140;8;35 
SANTA FE;San Justo;Silva (Est. Abipones);82112150;8;25 
SANTA FE;San Justo;Vera y Pintado (Est. Guaraníes);82112160;1;379 
SANTA FE;San Justo;Vera y Pintado (Est. Guaraníes);82112160;6;47 
SANTA FE;San Justo;Vera y Pintado (Est. Guaraníes);82112160;8;30 
SANTA FE;San Justo;Videla;82112170;6;10 
SANTA FE;San Justo;Videla;82112170;10;82 
SANTA FE;San Justo;Videla;82112170;15;305 
SANTA FE;San Justo;Videla;82112170;20;36 
SANTA FE;San Justo;Videla;82112170;25;10 
SANTA FE;San Justo;Videla;82112170;35;2 
SANTA FE;San Justo;Videla;82112170;50;4 
SANTA FE;San Justo;Videla;82112170;100;1 
SANTA FE;San Lorenzo;Aldao;82119010;200;460 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;0,5;1 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;3;1.224 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;5;1.321 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;8;138 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;10;514 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;20;691 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;30;272 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;50;1.028 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;100;1.070 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;200;114 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;300;546 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;500;32 
SANTA FE;San Lorenzo;Capitán Bermúdez;82119020;1000;7 
SANTA FE;San Lorenzo;Carcarañá;82119030;1;15 
SANTA FE;San Lorenzo;Carcarañá;82119030;3;12 
SANTA FE;San Lorenzo;Carcarañá;82119030;5;1 
SANTA FE;San Lorenzo;Carcarañá;82119030;6;83 
SANTA FE;San Lorenzo;Carcarañá;82119030;10;238 
SANTA FE;San Lorenzo;Carcarañá;82119030;15;44 
SANTA FE;San Lorenzo;Carcarañá;82119030;20;2 
SANTA FE;San Lorenzo;Coronel Arnold;82119040;6;58 
SANTA FE;San Lorenzo;Coronel Arnold;82119040;10;13 
SANTA FE;San Lorenzo;Coronel Arnold;82119040;20;164 
SANTA FE;San Lorenzo;Coronel Arnold;82119040;30;10 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;3;514 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;5;556 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;8;58 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;10;198 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;20;388 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;30;116 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;50;405 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;100;217 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;200;48 
SANTA FE;San Lorenzo;Fray Luis Beltrán;82119050;300;21 
SANTA FE;San Lorenzo;Fuentes;82119060;10;84 
SANTA FE;San Lorenzo;Fuentes;82119060;15;3 
SANTA FE;San Lorenzo;Fuentes;82119060;25;830 
SANTA FE;San Lorenzo;Fuentes;82119060;50;23 
SANTA FE;San Lorenzo;Luis Palacios (Est. La Salada);82119070;2;4 
SANTA FE;San Lorenzo;Luis Palacios (Est. La Salada);82119070;3;1 
SANTA FE;San Lorenzo;Luis Palacios (Est. La Salada);82119070;4;1 
SANTA FE;San Lorenzo;Luis Palacios (Est. La Salada);82119070;8;45 
SANTA FE;San Lorenzo;Luis Palacios (Est. La Salada);82119070;200;478 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;0;215 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;0,5;1 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;0,512;1 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;1;1 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;4;1 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;5;1 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;8;1 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;10;2 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;12;1 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;16;1 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;20;2.606 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;40;1 
SANTA FE;San Lorenzo;Puerto General San Martín;82119080;100;1 
SANTA FE;San Lorenzo;Pujato;82119090;3;103 
SANTA FE;San Lorenzo;Pujato;82119090;10;891 
SANTA FE;San Lorenzo;Ricardone;82119100;0,5;1 
SANTA FE;San Lorenzo;Ricardone;82119100;1;1 
SANTA FE;San Lorenzo;Ricardone;82119100;3;3 
SANTA FE;San Lorenzo;Ricardone;82119100;6;30 
SANTA FE;San Lorenzo;Ricardone;82119100;10;293 
SANTA FE;San Lorenzo;Ricardone;82119100;15;22 
SANTA FE;San Lorenzo;Ricardone;82119100;20;3 
SANTA FE;San Lorenzo;Ricardone;82119100;200;1.010 
SANTA FE;San Lorenzo;Roldán;82119110;0;1 
SANTA FE;San Lorenzo;Roldán;82119110;1;36 
SANTA FE;San Lorenzo;Roldán;82119110;3;30 
SANTA FE;San Lorenzo;Roldán;82119110;6;239 
SANTA FE;San Lorenzo;Roldán;82119110;10;794 
SANTA FE;San Lorenzo;Roldán;82119110;15;421 
SANTA FE;San Lorenzo;Roldán;82119110;20;607 
SANTA FE;San Lorenzo;Roldán;82119110;30;8 
SANTA FE;San Lorenzo;Roldán;82119110;50;212 
SANTA FE;San Lorenzo;Roldán;82119110;100;1.260 
SANTA FE;San Lorenzo;Roldán;82119110;200;1.961 
SANTA FE;San Lorenzo;Roldán;82119110;300;1.403 
SANTA FE;San Lorenzo;Roldán;82119110;500;94 
SANTA FE;San Lorenzo;Roldán;82119110;1000;16 
SANTA FE;San Lorenzo;San Jerónimo Sud;82119120;6;9 
SANTA FE;San Lorenzo;San Jerónimo Sud;82119120;10;80 
SANTA FE;San Lorenzo;San Jerónimo Sud;82119120;15;10 
SANTA FE;San Lorenzo;San Jerónimo Sud;82119120;20;2 
SANTA FE;San Lorenzo;San Jerónimo Sud;82119120;200;939 
SANTA FE;San Lorenzo;San Lorenzo;82119130;0;1 
SANTA FE;San Lorenzo;San Lorenzo;82119130;1;31 
SANTA FE;San Lorenzo;San Lorenzo;82119130;3;72 
SANTA FE;San Lorenzo;San Lorenzo;82119130;3,5;1 
SANTA FE;San Lorenzo;San Lorenzo;82119130;5;3 
SANTA FE;San Lorenzo;San Lorenzo;82119130;6;118 
SANTA FE;San Lorenzo;San Lorenzo;82119130;10;507 
SANTA FE;San Lorenzo;San Lorenzo;82119130;15;52 
SANTA FE;San Lorenzo;San Lorenzo;82119130;20;28 
SANTA FE;San Lorenzo;San Lorenzo;82119130;30;3 
SANTA FE;San Lorenzo;San Lorenzo;82119130;50;495 
SANTA FE;San Lorenzo;San Lorenzo;82119130;100;2.793 
SANTA FE;San Lorenzo;San Lorenzo;82119130;300;2.790 
SANTA FE;San Lorenzo;San Lorenzo;82119130;500;212 
SANTA FE;San Lorenzo;San Lorenzo;82119130;1000;61 
SANTA FE;San Lorenzo;Timbúes;82119140;0;134 
SANTA FE;San Lorenzo;Timbúes;82119140;0,5;1 
SANTA FE;San Lorenzo;Timbúes;82119140;1;2 
SANTA FE;San Lorenzo;Timbúes;82119140;3;3 
SANTA FE;San Lorenzo;Timbúes;82119140;4;1 
SANTA FE;San Lorenzo;Timbúes;82119140;5;1 
SANTA FE;San Lorenzo;Timbúes;82119140;6;85 
SANTA FE;San Lorenzo;Timbúes;82119140;10;167 
SANTA FE;San Lorenzo;Timbúes;82119140;15;15 
SANTA FE;San Lorenzo;Timbúes;82119140;20;1.148 
SANTA FE;San Lorenzo;Timbúes;82119140;30;1 
SANTA FE;San Lorenzo;Timbúes;82119140;80;1 
SANTA FE;San Lorenzo;Villa Elvira;82119150;20;30 
SANTA FE;San Lorenzo;Villa Mugueta;82119160;0,5;1 
SANTA FE;San Lorenzo;Villa Mugueta;82119160;6;1 
SANTA FE;San Lorenzo;Villa Mugueta;82119160;15;29 
SANTA FE;San Martín;Cañada Rosquín;82126010;400;1.648 
SANTA FE;San Martín;Carlos Pellegrini;82126020;1;3 
SANTA FE;San Martín;Carlos Pellegrini;82126020;3;3 
SANTA FE;San Martín;Carlos Pellegrini;82126020;5;61 
SANTA FE;San Martín;Carlos Pellegrini;82126020;6;38 
SANTA FE;San Martín;Carlos Pellegrini;82126020;10;203 
SANTA FE;San Martín;Carlos Pellegrini;82126020;15;1.019 
SANTA FE;San Martín;Carlos Pellegrini;82126020;40;615 
SANTA FE;San Martín;Casas;82126030;20;11 
SANTA FE;San Martín;Casas;82126030;120;8 
SANTA FE;San Martín;Castelar;82126040;20;30 
SANTA FE;San Martín;Colonia Belgrano;82126050;0;250 
SANTA FE;San Martín;Colonia Belgrano;82126050;6;258 
SANTA FE;San Martín;Colonia Belgrano;82126050;10;16 
SANTA FE;San Martín;Colonia Belgrano;82126050;15;62 
SANTA FE;San Martín;Colonia Belgrano;82126050;20;4 
